,date,sku,group,name,quantity,unit_cogs,agg_cogs,unit_revenue,gross_margin,sunrise,sunset,HeatIndexC,cloudcover,humidity,tempC,Avgtemp
11086,2018-01-06,13098,GROATS_RICE_PASTA,SOS SPAGHETI SMIET+POMID DAWTON,1.0,"2,67",2.67,3.88,31.19,08:51 AM,04:38 PM,4,67,89,6,4.0
11087,2018-01-06,8718,GENERAL,SOS WEGIERSKI Z PIECZ.550G DAWTONA,2.0,"2,67",5.34,3.88,31.19,08:51 AM,04:38 PM,4,67,89,6,4.0
11088,2018-01-06,4466,LUNCH DINING DISHES,SP GALARETKA DROBIOWA 200G,4.0,"3,03",12.12,3.79,20.05,08:51 AM,04:38 PM,4,67,89,6,4.0
11089,2018-01-06,4464,LUNCH DINING DISHES,SP GALAT WIEPRZOWY 200G,5.0,"2,96",14.8,3.79,21.9,08:51 AM,04:38 PM,4,67,89,6,4.0
11090,2018-01-06,9491,GENERAL_FOOD,SP KURCZAK W GALARECIE,1.0,"4,09",4.09,5.25,22.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11091,2018-01-06,16734,GENERAL_FOOD,SP SMALEC CZYSTY 180G,5.0,"2,89",14.45,3.8,23.95,08:51 AM,04:38 PM,4,67,89,6,4.0
11092,2018-01-06,12556,GENERAL_FOOD,SP SMALEC Z CEBULA I CZOSNKIEM,3.0,"2,89",8.67,3.8,23.95,08:51 AM,04:38 PM,4,67,89,6,4.0
11093,2018-01-06,12696,GENERAL_FOOD,SP SMALEC Z SKWAR/MAJER 180G,1.0,"2,89",2.89,3.8,23.95,08:51 AM,04:38 PM,4,67,89,6,4.0
11094,2018-01-06,4560,CHEMISTRY,SPIRYTUS SALICYNOWY 90 G,1.0,"1,72",1.72,2.49,30.92,08:51 AM,04:38 PM,4,67,89,6,4.0
11095,2018-01-06,5515,CANNED_PATE,SPRAY,2.0,"0,81",1.62,1.21,33.06,08:51 AM,04:38 PM,4,67,89,6,4.0
11096,2018-01-06,6596,GENERAL,SPRAY COLA 25 ML,1.0,"1,65",1.65,2.58,36.05,08:51 AM,04:38 PM,4,67,89,6,4.0
11097,2018-01-06,8066,SWEETS,SPRAY GAZ,2.0,"2,1",4.2,3.0,30.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11098,2018-01-06,8290,SWEETS,SPRAY GRENADE,1.0,"4,11",4.11,5.88,30.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11099,2018-01-06,3788,MEAT,SPRAYS FUNY,1.0,"3,21",3.21,4.4,27.05,08:51 AM,04:38 PM,4,67,89,6,4.0
11100,2018-01-06,3484,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,11.0,"2,23",24.53,2.86,22.03,08:51 AM,04:38 PM,4,67,89,6,4.0
11101,2018-01-06,3482,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,18.0,"2,23",40.14,2.86,22.03,08:51 AM,04:38 PM,4,67,89,6,4.0
11102,2018-01-06,3458,CHIPS_FLAKES,STAR CHIPS 250 G SER+CEBULA,8.0,"3,26",26.08,4.9,33.47,08:51 AM,04:38 PM,4,67,89,6,4.0
11103,2018-01-06,3457,CHIPS_FLAKES,STAR CHIPS BEKON 130 G,14.0,"2,23",31.22,2.86,22.03,08:51 AM,04:38 PM,4,67,89,6,4.0
11104,2018-01-06,3481,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,18.0,"2,23",40.14,2.86,22.03,08:51 AM,04:38 PM,4,67,89,6,4.0
11105,2018-01-06,7659,CHIPS_FLAKES,STAR CHIPS ORZECH 125 G,6.0,"2,18",13.08,2.91,25.09,08:51 AM,04:38 PM,4,67,89,6,4.0
11106,2018-01-06,7660,CHIPS_FLAKES,STAR CHIPS SER POMIDOR 125 G,14.0,"2,24",31.29,2.86,21.93,08:51 AM,04:38 PM,4,67,89,6,4.0
11107,2018-01-06,7650,DRINK_JUICE,STAR CHIPS SER ZIEMNIAKI 125 G,13.0,"2,18",28.34,2.94,25.85,08:51 AM,04:38 PM,4,67,89,6,4.0
11108,2018-01-06,7846,SWEETS,STAR MACZUGI 80 G,20.0,"1,44",28.8,1.9,24.21,08:51 AM,04:38 PM,4,67,89,6,4.0
11109,2018-01-06,3555,CHIPS_FLAKES,STAR PRAZYNKI SOLONE 85 G,7.0,"2,23",15.61,2.86,22.03,08:51 AM,04:38 PM,4,67,89,6,4.0
11110,2018-01-06,9532,CHIPS_FLAKES,STAR PRZYSMAK KARKOWKA 80 G,9.0,"1,96",17.64,2.59,24.32,08:51 AM,04:38 PM,4,67,89,6,4.0
11111,2018-01-06,9533,CHIPS_FLAKES,STAR SKRZYDE?KA 80 G,9.0,"1,96",17.64,2.59,24.32,08:51 AM,04:38 PM,4,67,89,6,4.0
11112,2018-01-06,1318,BREAD,SUCHARY 285 G B/CUK MAMUT,1.0,"4,18",4.18,5.98,30.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11113,2018-01-06,18482,SWEETS,SUROWKA,2.0,"2,13",4.26,2.9,26.55,08:51 AM,04:38 PM,4,67,89,6,4.0
11114,2018-01-06,17814,GENERAL_FOOD,SUROWKA KUBEK,1.0,"2,13",2.13,2.77,23.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11115,2018-01-06,18484,SWEETS,SUROWKA KUBEK,1.0,"2,32",2.32,2.9,20.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11116,2018-01-06,810,VEGETABLES,SUROWKA KUBEK,2.0,"2,13",4.26,2.77,23.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11117,2018-01-06,813,VEGETABLES,SUROWKA POROWA KUBEK,4.0,"2,13",8.52,2.77,23.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11118,2018-01-06,4370,CANNED_PATE,SUROWKI WIELOWARZYWNE GRZESKOWIAK,41.38,"5,03",208.15,6.46,22.13,08:51 AM,04:38 PM,4,67,89,6,4.0
11119,2018-01-06,5971,SWEETS,SYROP MALINA 440 ML SPIZARNIA,3.0,"2,62",7.86,4.06,35.47,08:51 AM,04:38 PM,4,67,89,6,4.0
11120,2018-01-06,5549,DRINK_JUICE,SYROP WISNIA 550G OW.SPI. HERBAPOL,3.0,"2,87",8.61,4.62,37.88,08:51 AM,04:38 PM,4,67,89,6,4.0
11121,2018-01-06,1958,CHEMISTRY,SZAM FAMILIJNY POLLENA 500ML,1.0,"2,99",2.99,4.28,30.14,08:51 AM,04:38 PM,4,67,89,6,4.0
11122,2018-01-06,1271,CHEMISTRY,SZAM FAMILJNY NIEBIESKI 0_5L,2.0,"2,99",5.98,4.65,35.7,08:51 AM,04:38 PM,4,67,89,6,4.0
11123,2018-01-06,3540,WINE_ALCOHOL 18%,SZAMPAN DORATO BIALY 0_75L,1.0,"7,86",7.86,10.56,25.57,08:51 AM,04:38 PM,4,67,89,6,4.0
11124,2018-01-06,46,WINE_ALCOHOL 18%,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,4.0,"3,75",15.0,4.87,23.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11125,2018-01-06,8476,ART._HYGIENIC,SZAMPON HEADS SHOULDERS 400 ML PIELEGNAC,2.0,"10,99",21.98,15.06,27.03,08:51 AM,04:38 PM,4,67,89,6,4.0
11126,2018-01-06,3651,CHEMISTRY,SZAMPON TATARO-CHMIEL 240 ML EVA NATURE,2.0,"2,69",5.38,3.85,30.13,08:51 AM,04:38 PM,4,67,89,6,4.0
11127,2018-01-06,3652,CHEMISTRY,SZAMPON Z CZARNA RZEPA 240 ML EVA NATURE,1.0,"2,47",2.47,3.49,29.23,08:51 AM,04:38 PM,4,67,89,6,4.0
11128,2018-01-06,3654,CHEMISTRY,SZAMPON ZE SKRZYPEM 240 ML EVA NATURE,2.0,"2,69",5.38,3.85,30.13,08:51 AM,04:38 PM,4,67,89,6,4.0
11129,2018-01-06,7422,CHEMISTRY,SZCZOT_D/Z?B_MAXI CLEAN 40 MEDIUM DUO,5.0,"4,41",22.05,7.23,39.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11130,2018-01-06,6345,CHEMISTRY,SZCZOTECZKA DO RAK Z RACZKA,4.0,"1,67",6.68,2.6,35.77,08:51 AM,04:38 PM,4,67,89,6,4.0
11131,2018-01-06,18425,ICE_CREAMS_FROZEN,SZPINAK 450G NORDIS.,4.0,"3,07",12.28,4.41,30.39,08:51 AM,04:38 PM,4,67,89,6,4.0
11132,2018-01-06,6767,ICE_CREAMS_FROZEN,SZPINAK LISC 450 G,1.0,"3,19",3.19,4.37,27.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11133,2018-01-06,2099,ICE_CREAMS_FROZEN,SZPINAK MROZONY 450 G,2.0,"2,5",5.0,2.95,15.25,08:51 AM,04:38 PM,4,67,89,6,4.0
11134,2018-01-06,5381,FISH,SZPROT W OLEJU 170 G WINTER,4.0,"3,48",13.92,4.21,17.39,08:51 AM,04:38 PM,4,67,89,6,4.0
11135,2018-01-06,16085,FISH,SZPROT W POMID.170 G ORKA,1.0,"2,21",2.21,3.16,30.06,08:51 AM,04:38 PM,4,67,89,6,4.0
11136,2018-01-06,6779,FISH,SZPROT W POMID.175 G LISNER,4.0,"2,9",11.6,4.15,30.12,08:51 AM,04:38 PM,4,67,89,6,4.0
11137,2018-01-06,9240,FISH,SZPROT W POMIDORACH 330G KORSARZ,2.0,"1,99",3.98,3.42,41.81,08:51 AM,04:38 PM,4,67,89,6,4.0
11138,2018-01-06,3714,MEAT,SZYNKA CHLEBOWA KG,2.83,"19,5",55.1,22.39,12.89,08:51 AM,04:38 PM,4,67,89,6,4.0
11139,2018-01-06,3859,MEAT,SZYNKA DOMOWA KG,0.64,"20,43",12.97,25.43,19.69,08:51 AM,04:38 PM,4,67,89,6,4.0
11140,2018-01-06,19209,MEAT,SZYNKA PIECZONA KG,0.19,24,4.44,29.3,18.08,08:51 AM,04:38 PM,4,67,89,6,4.0
11141,2018-01-06,18145,MEAT,SZYNKA WIELKOPOLSKA KG,3.77,"16,73",63.07,19.91,15.99,08:51 AM,04:38 PM,4,67,89,6,4.0
11142,2018-01-06,4445,TABLETS,TABLETKI  APAP SASZETKA 2 TAB,1.0,"1,42",1.42,1.83,22.4,08:51 AM,04:38 PM,4,67,89,6,4.0
11143,2018-01-06,1221,TABLETS,TABLETKI APAP 6SZT,8.0,"2,78",22.24,3.6,22.78,08:51 AM,04:38 PM,4,67,89,6,4.0
11144,2018-01-06,8323,TABLETS,TABLETKI APAP EXTRA 10SZT,5.0,6,30.0,7.7,22.08,08:51 AM,04:38 PM,4,67,89,6,4.0
11145,2018-01-06,5892,TABLETS,TABLETKI CHOLINEX 8,2.0,"5,92",11.84,7.95,25.53,08:51 AM,04:38 PM,4,67,89,6,4.0
11146,2018-01-06,540,TABLETS,TABLETKI GRIPEX CNTROL 12,1.0,"7,11",7.11,9.12,22.04,08:51 AM,04:38 PM,4,67,89,6,4.0
11147,2018-01-06,18738,TABLETS,TABLETKI IBUM 7 SZT,2.0,"4,09",8.18,5.25,22.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11148,2018-01-06,7628,TABLETS,TABLETKI IBUPROM 10 TAB.SPRINT,3.0,"7,91",23.73,10.18,22.3,08:51 AM,04:38 PM,4,67,89,6,4.0
11149,2018-01-06,1218,TABLETS,TABLETKI IBUPROM 10SZT,5.0,"4,75",23.75,6.19,23.26,08:51 AM,04:38 PM,4,67,89,6,4.0
11150,2018-01-06,9930,TABLETS,TABLETKI IBUPROM SASZETKA 2 SZT,14.0,"1,53",21.48,2.0,23.29,08:51 AM,04:38 PM,4,67,89,6,4.0
11151,2018-01-06,10798,TABLETS,TABLETKI IBUPROM SPRINT 4 SZT,3.0,"3,97",11.91,5.09,22.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11152,2018-01-06,5328,TABLETS,TABLETKI MUS.CALCIUN 20 SZT,1.0,"3,05",3.05,4.62,33.98,08:51 AM,04:38 PM,4,67,89,6,4.0
11153,2018-01-06,19082,TABLETS,TABLETKI NUROFEN 10SZTULTRA,1.0,"3,97",3.97,5.23,24.09,08:51 AM,04:38 PM,4,67,89,6,4.0
11154,2018-01-06,1955,TABLETS,TABLETKI POLOPIRYNA MAX 6 T,1.0,"3,38",3.38,4.34,22.12,08:51 AM,04:38 PM,4,67,89,6,4.0
11155,2018-01-06,1505,TABLETS,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,1.0,"10,37",10.37,13.33,22.21,08:51 AM,04:38 PM,4,67,89,6,4.0
11156,2018-01-06,4372,TABLETS,TABLETKI SCORBOLAMID GARD?O 8 SZT,2.0,"4,1",8.2,5.26,22.05,08:51 AM,04:38 PM,4,67,89,6,4.0
11157,2018-01-06,16860,TABLETS,TABLETKI STREPSILIS 12 SZT,1.0,"8,07",8.07,10.69,24.51,08:51 AM,04:38 PM,4,67,89,6,4.0
11158,2018-01-06,17107,TABLETS,TABLETKI STREPSILS 8 SZT,2.0,"8,07",16.14,10.69,24.51,08:51 AM,04:38 PM,4,67,89,6,4.0
11159,2018-01-06,4205,CHEMISTRY,TAFT CZARNY 250 ML,1.0,"6,08",6.08,8.12,25.12,08:51 AM,04:38 PM,4,67,89,6,4.0
11160,2018-01-06,4262,CHEMISTRY,TAFT LAKIER,2.0,"6,08",12.16,8.11,25.03,08:51 AM,04:38 PM,4,67,89,6,4.0
11161,2018-01-06,8234,CHEMISTRY,TAMPON BELLA  A16 SUPER,1.0,"5,39",5.39,8.22,34.43,08:51 AM,04:38 PM,4,67,89,6,4.0
11162,2018-01-06,360,ART._HYGIENIC,TAMPON BELLA A/8 REGULAR,2.0,"3,15",6.3,4.62,31.82,08:51 AM,04:38 PM,4,67,89,6,4.0
11163,2018-01-06,362,ART._HYGIENIC,TAMPONY BELLA A/8 SUPER PLUS,1.0,"3,15",3.15,4.62,31.82,08:51 AM,04:38 PM,4,67,89,6,4.0
11164,2018-01-06,4118,DRINK_JUICE,TARCZYN SOK 100% POMARANCZ,1.0,"1,35",1.35,1.86,27.42,08:51 AM,04:38 PM,4,67,89,6,4.0
11165,2018-01-06,18284,CHEMISTRY,TASMA BEZBARWNA,1.0,"0,29",0.29,0.33,12.12,08:51 AM,04:38 PM,4,67,89,6,4.0
11166,2018-01-06,8134,CHEMISTRY,TASMA PAKOWA SZEROKA,5.0,"1,69",8.45,1.3,-30.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11167,2018-01-06,9531,SWEETS,TIC TAC EMOTIONG,16.0,"1,18",18.88,1.62,27.16,08:51 AM,04:38 PM,4,67,89,6,4.0
11168,2018-01-06,15683,SWEETS,TIC TAK MALINA,4.0,"1,14",4.56,1.62,29.63,08:51 AM,04:38 PM,4,67,89,6,4.0
11169,2018-01-06,15684,SWEETS,TIK TAK MIETA,24.0,"1,24",29.65,1.63,24.21,08:51 AM,04:38 PM,4,67,89,6,4.0
11170,2018-01-06,9465,CHEMISTRY,TORBA,1.0,"2,02",2.02,1.5,-34.67,08:51 AM,04:38 PM,4,67,89,6,4.0
11171,2018-01-06,9466,CHEMISTRY,TORBA  T3,2.0,"1,55",3.1,1.74,10.92,08:51 AM,04:38 PM,4,67,89,6,4.0
11172,2018-01-06,5513,CANNED_PATE,TOREBKA NA BUTELK?,2.0,"1,72",3.44,2.65,35.09,08:51 AM,04:38 PM,4,67,89,6,4.0
11173,2018-01-06,9513,GENERAL,TORTILLA 150 G,8.0,"3,16",25.28,4.52,30.09,08:51 AM,04:38 PM,4,67,89,6,4.0
11174,2018-01-06,9323,CIGARETTES,TRUSKAWKI MROZONE 450 G,1.0,"6,44",6.44,8.48,24.06,08:51 AM,04:38 PM,4,67,89,6,4.0
11175,2018-01-06,4435,FISH,TUNCZYK ROZDROBNIONY W OLEJU 130 G,1.0,"2,81",2.81,3.98,29.4,08:51 AM,04:38 PM,4,67,89,6,4.0
11176,2018-01-06,14110,DAIRY_CHESSE,TWAROG POLTLUSTY SREMSKI 250G,25.0,"2,55",63.75,3.61,29.36,08:51 AM,04:38 PM,4,67,89,6,4.0
11177,2018-01-06,1974,DAIRY_CHESSE,TWAROG PRESIDENT  200 G SMIETANA,2.0,"1,73",3.46,1.9,8.95,08:51 AM,04:38 PM,4,67,89,6,4.0
11178,2018-01-06,18622,DAIRY_CHESSE,TWAROG PRESIDENT ZE SZCZYPIORKIEM,1.0,"1,79",1.79,3.8,52.89,08:51 AM,04:38 PM,4,67,89,6,4.0
11179,2018-01-06,12843,DAIRY_CHESSE,TWAROG SMIETANKOWY RAWICZ 250G,10.0,"2,62",26.2,3.61,27.42,08:51 AM,04:38 PM,4,67,89,6,4.0
11180,2018-01-06,6941,DAIRY_CHESSE,TWAROG SREMSKI 250G TLUSTY,73.0,"2,84",207.11,3.64,21.97,08:51 AM,04:38 PM,4,67,89,6,4.0
11181,2018-01-06,8658,DAIRY_CHESSE,TWAROG SREMSKI CHUDY 250GR,29.0,"2,45",71.05,2.59,5.48,08:51 AM,04:38 PM,4,67,89,6,4.0
11182,2018-01-06,2069,CHEMISTRY,TYTAN PLYN DO WC 700ML NIEBIESKI,3.0,"3,39",10.17,5.6,39.46,08:51 AM,04:38 PM,4,67,89,6,4.0
11183,2018-01-06,7193,CIGARETTES,TYTON PS BLAC,28.0,"10,96",306.84,11.37,3.62,08:51 AM,04:38 PM,4,67,89,6,4.0
11184,2018-01-06,19078,CIGARETTES,TYTON PS BLU,2.0,"10,09",20.18,11.37,11.26,08:51 AM,04:38 PM,4,67,89,6,4.0
11185,2018-01-06,226,GENERAL_FOOD,VEGETA 200G,4.0,"2,46",9.84,4.18,41.15,08:51 AM,04:38 PM,4,67,89,6,4.0
11186,2018-01-06,227,GENERAL_FOOD,VEGETA 75G,9.0,"1,1",9.9,1.84,40.22,08:51 AM,04:38 PM,4,67,89,6,4.0
11187,2018-01-06,9312,SWEETS,VERBENA DZIKA ROZA 60 G,1.0,"1,65",1.65,2.43,32.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11188,2018-01-06,9313,SWEETS,VERBENA MELISA 60 G CUKIERKI,1.0,"1,65",1.65,2.43,32.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11189,2018-01-06,9311,SWEETS,VERBENA SZALWIA 60 G CUKIERKI,3.0,"1,65",4.95,2.43,32.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11190,2018-01-06,5327,TABLETS,VITAFIZZ MAGNEZ,1.0,"3,05",3.05,4.62,33.98,08:51 AM,04:38 PM,4,67,89,6,4.0
11191,2018-01-06,9367,GENERAL,VITAFIZZ WIT C,1.0,"3,05",3.05,4.62,33.98,08:51 AM,04:38 PM,4,67,89,6,4.0
11192,2018-01-06,469,COOKIES_BULK,WAFLE CHRUPS/LUMARKI/GRZESKI,1.03,"7,89",8.13,16.19,51.26,08:51 AM,04:38 PM,4,67,89,6,4.0
11193,2018-01-06,7592,SWEETS,WAFLE DESIMO 160 G KAKAOWE,11.0,"1,4",15.4,2.02,30.69,08:51 AM,04:38 PM,4,67,89,6,4.0
11194,2018-01-06,4027,SWEETS,WAFLE FAMILIJNE 180 G KAKAO,4.0,"1,93",7.72,3.24,40.43,08:51 AM,04:38 PM,4,67,89,6,4.0
11195,2018-01-06,9177,SWEETS,WAFLE GO FRESH25 G,5.0,"0,46",2.3,0.71,35.21,08:51 AM,04:38 PM,4,67,89,6,4.0
11196,2018-01-06,6682,SWEETS,WAFLE GORALKI ARACHID 42 G,6.0,"0,61",3.66,1.02,40.2,08:51 AM,04:38 PM,4,67,89,6,4.0
11197,2018-01-06,6694,SWEETS,WAFLE GORALKI CZEKOLADA 42 G,27.0,"0,6",16.29,1.02,40.85,08:51 AM,04:38 PM,4,67,89,6,4.0
11198,2018-01-06,16929,SWEETS,WAFLE GORALKI MLECZNY 50G,24.0,"0,67",16.08,1.02,34.31,08:51 AM,04:38 PM,4,67,89,6,4.0
11199,2018-01-06,17150,SWEETS,WAFLE GÓRALKI ORZECH 50 G,30.0,"0,75",22.5,1.05,28.57,08:51 AM,04:38 PM,4,67,89,6,4.0
11200,2018-01-06,3121,SWEETS,WAFLE GRZESKI MEGA TOFFI,32.0,"0,71",22.72,1.05,32.38,08:51 AM,04:38 PM,4,67,89,6,4.0
11201,2018-01-06,10363,GENERAL_FOOD,WAFLE KUKURYDZIANE 100GR,1.0,"2,8",2.8,4.0,30.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11202,2018-01-06,19252,SWEETS,WAFLE KWADRAT DESER 120 G,11.0,"2,35",25.85,3.24,27.47,08:51 AM,04:38 PM,4,67,89,6,4.0
11203,2018-01-06,794,CHIPS_FLAKES,WAFLE RYZOWE  130GR RYZ DZIKI,2.0,"2,15",4.3,3.04,29.28,08:51 AM,04:38 PM,4,67,89,6,4.0
11204,2018-01-06,6209,GENERAL_FOOD,WAFLE RYZOWE  MUSLI Z KI BANA.130 G SONK,1.0,"1,83",1.83,2.85,35.79,08:51 AM,04:38 PM,4,67,89,6,4.0
11205,2018-01-06,18068,SWEETS,WAFLE RYZOWE 100 G FIT,2.0,"1,39",2.78,2.09,33.49,08:51 AM,04:38 PM,4,67,89,6,4.0
11206,2018-01-06,1342,GENERAL_FOOD,WAFLE RYZOWE 130G SOLONE,1.0,"1,83",1.83,2.85,35.79,08:51 AM,04:38 PM,4,67,89,6,4.0
11207,2018-01-06,4610,GENERAL,WAFLE RYZOWE W CZEK.MLECZNEJ SONKO65 G,1.0,"2,09",2.09,2.92,28.42,08:51 AM,04:38 PM,4,67,89,6,4.0
11208,2018-01-06,4938,GENERAL,WAFLE RYZOWE W CZEKOLADZIE 65 G SONKO,1.0,"2,06",2.06,2.92,29.45,08:51 AM,04:38 PM,4,67,89,6,4.0
11209,2018-01-06,12494,GENERAL_FOOD,WAFLE RYZOWE Z SLONECZ.SONKO,3.0,"1,83",5.49,2.85,35.79,08:51 AM,04:38 PM,4,67,89,6,4.0
11210,2018-01-06,7516,SWEETS,WAFLE SUCHE OWAL 130 G,8.0,"2,07",16.56,3.0,31.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11211,2018-01-06,16517,GENERAL_FOOD,WAFLE SUNNY 60 G NATURALNE,19.0,"2,21",41.97,3.44,35.81,08:51 AM,04:38 PM,4,67,89,6,4.0
11212,2018-01-06,11616,GROATS_RICE_PASTA,WAFLE SUNNY 60G Z CEBULA,8.0,"1,85",14.76,2.94,37.24,08:51 AM,04:38 PM,4,67,89,6,4.0
11213,2018-01-06,6055,GENERAL,WAFLE SUNNY GRAHAM 60 G,3.0,"1,83",5.49,2.94,37.76,08:51 AM,04:38 PM,4,67,89,6,4.0
11214,2018-01-06,4937,SWEETS,WAFLE TORTOWE 160 G,9.0,"1,96",17.64,2.82,30.5,08:51 AM,04:38 PM,4,67,89,6,4.0
11215,2018-01-06,16684,DAIRY_CHESSE,WARZYWA NA PATELNIE 450 G WLOSKIE,1.0,"4,33",4.33,5.86,26.11,08:51 AM,04:38 PM,4,67,89,6,4.0
11216,2018-01-06,2365,ICE_CREAMS_FROZEN,WARZYWA NA PATELNIE 450 GWLOSKIE,1.0,"4,33",4.33,5.94,27.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11217,2018-01-06,14264,ICE_CREAMS_FROZEN,WARZYWA NA PATELNIE WIEJSKI NORDIS 450G,3.0,"3,45",10.35,4.95,30.3,08:51 AM,04:38 PM,4,67,89,6,4.0
11218,2018-01-06,13299,ICE_CREAMS_FROZEN,WARZYWA NA PATELNIE WIEJSKIE,1.0,"3,83",3.83,5.48,30.11,08:51 AM,04:38 PM,4,67,89,6,4.0
11219,2018-01-06,9519,SWEETS,WAZ WYCISKANY ZEL,10.0,"1,88",18.8,3.14,40.13,08:51 AM,04:38 PM,4,67,89,6,4.0
11220,2018-01-06,3249,SWEETS,WEDEL CZEK TRUSKAW 100G,3.0,"2,43",7.29,3.24,25.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11221,2018-01-06,19240,SWEETS,WEDEL CZEKOL 90 G G KARMEL,3.0,"2,43",7.29,3.08,21.1,08:51 AM,04:38 PM,4,67,89,6,4.0
11222,2018-01-06,5236,SWEETS,WEDEL CZEKOL BIA?A Z MANGO 90 G,3.0,"2,48",7.44,3.24,23.46,08:51 AM,04:38 PM,4,67,89,6,4.0
11223,2018-01-06,15931,SWEETS,WEDEL CZEKOL.WISNIOWA 100 G,2.0,"2,43",4.86,3.24,25.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11224,2018-01-06,1893,GENERAL,WEDEL CZEKOLADA 100G CREME BRULLE,1.0,"2,35",2.35,3.24,27.47,08:51 AM,04:38 PM,4,67,89,6,4.0
11225,2018-01-06,16679,SWEETS,WEDEL PAWELEK ADVOCAT 45G,32.0,"1,2",38.4,1.71,29.72,08:51 AM,04:38 PM,4,67,89,6,4.0
11226,2018-01-06,8682,SWEETS,WEDEL PAWELEK KAFFE LATTE45 G,5.0,"1,14",5.7,1.72,33.72,08:51 AM,04:38 PM,4,67,89,6,4.0
11227,2018-01-06,19019,SWEETS,WEDEL PTASIE KARMEL  380 G,1.0,"9,59",9.59,12.19,21.33,08:51 AM,04:38 PM,4,67,89,6,4.0
11228,2018-01-06,15836,SWEETS,WEDEL PTASIE MLECZKO SMIETANKOWE,2.0,"9,91",19.82,13.0,23.77,08:51 AM,04:38 PM,4,67,89,6,4.0
11229,2018-01-06,4788,SWEETS,WEDEL PTASIE TRUS.W BIA?EJ CZEKOL.380 G,1.0,"11,61",11.61,15.48,25.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11230,2018-01-06,4880,GENERAL,WEGIEL DRZEWNY 2 KG,1.0,"4,99",4.99,6.49,23.11,08:51 AM,04:38 PM,4,67,89,6,4.0
11231,2018-01-06,18531,VODKA_ALCOHOL,WHISKI WILLIAM 0_5 L,1.0,"21,99",21.99,28.45,22.71,08:51 AM,04:38 PM,4,67,89,6,4.0
11232,2018-01-06,15617,VODKA_ALCOHOL,WHISKY BALLANTINES 07+SZKL,1.0,"45,53",45.53,56.9,19.98,08:51 AM,04:38 PM,4,67,89,6,4.0
11233,2018-01-06,9535,WINE_ALCOHOL 18%,WHISKY COLA 0_33 ML ALK 6%,1.0,"2,45",2.45,3.5,30.0,08:51 AM,04:38 PM,4,67,89,6,4.0
11234,2018-01-06,9061,DAIRY_CHESSE,WIB SOS KOPERKOWY ZE SMIETANA 27 G,2.0,"1,19",2.38,1.56,23.72,08:51 AM,04:38 PM,4,67,89,6,4.0
11235,2018-01-06,17002,GENERAL_FOOD,WIN  SOS BOLONSKI ITALIANO 46G,1.0,"2,3",2.3,3.23,28.79,08:51 AM,04:38 PM,4,67,89,6,4.0
11236,2018-01-06,678,GENERAL_FOOD,WIN BARSZCZ CZERWONY 60 G,6.0,"1,18",7.08,1.75,32.57,08:51 AM,04:38 PM,4,67,89,6,4.0
11237,2018-01-06,12871,GENERAL_FOOD,WIN BARSZCZ CZERWONY INSTANT 170 G,3.0,"4,31",12.93,5.55,22.34,08:51 AM,04:38 PM,4,67,89,6,4.0
11238,2018-01-06,8409,GENERAL_FOOD,WIN BUDYN MALINOWY 60GR,2.0,"0,75",1.5,1.1,31.82,08:51 AM,04:38 PM,4,67,89,6,4.0
11239,2018-01-06,3653,GENERAL_FOOD,WIN BUDYN SMIETANKOWY B/CUK,5.0,"0,64",3.2,1.1,41.82,08:51 AM,04:38 PM,4,67,89,6,4.0
11240,2018-01-06,683,GENERAL_FOOD,WIN BUDYN WANILIOWY 60G,4.0,"0,75",3.0,1.1,31.82,08:51 AM,04:38 PM,4,67,89,6,4.0
11241,2018-01-06,716,GENERAL_FOOD,WIN GALARETKA AGRESTOWA 79G,5.0,"1,23",6.15,1.66,25.9,08:51 AM,04:38 PM,4,67,89,6,4.0
